"","p","replicate","betac","carrying","extinction_t","extinct","disease_gone","min_s","final_s","final_i"
"6646",0.9,6,30,2100,4.90274755076942,FALSE,FALSE,15,16,0
"6647",0.9,6,34.37,2100,5.27777030271811,FALSE,FALSE,8,13,0
"6648",0.9,6,25,2100,7.33074473046265,FALSE,FALSE,12,14,0
"6649",0.9,7,30,2100,5.52635874501623,FALSE,FALSE,8,8,0
"6650",0.9,7,34.37,2100,5.05481831971701,TRUE,FALSE,2,2,3
"6651",0.9,7,25,2100,8.0251267948007,FALSE,FALSE,14,14,0
"6652",0.9,8,30,2100,6.19232065198735,TRUE,FALSE,2,2,3
"6653",0.9,8,34.37,2100,5.47838851409397,FALSE,FALSE,8,11,0
"6654",0.9,8,25,2100,6.0984518023331,FALSE,FALSE,37,37,0
"6655",0.9,9,30,2100,5.11128883906883,TRUE,FALSE,3,3,2
"6656",0.9,9,34.37,2100,4.58922505330617,TRUE,FALSE,3,3,2
"6657",0.9,9,25,2100,5.52030841804074,FALSE,FALSE,17,20,0
"6658",0.9,10,30,2100,4.66170218675209,TRUE,FALSE,3,3,2
"6659",0.9,10,34.37,2100,4.45809495275358,FALSE,FALSE,16,17,0
"6660",0.9,10,25,2100,7.16285403149221,FALSE,FALSE,10,10,0
"6661",0.95,1,30,210,2.30250471383242,FALSE,FALSE,12,13,0
"6662",0.95,1,34.37,210,2.96758292857104,FALSE,FALSE,6,7,0
"6663",0.95,1,25,210,0.532666756760109,FALSE,FALSE,89,93,0
"6664",0.95,2,30,210,2.61971774031765,FALSE,FALSE,15,16,0
"6665",0.95,2,34.37,210,2.48994236914728,FALSE,FALSE,8,8,0
"6666",0.95,2,25,210,0.204708243224064,FALSE,FALSE,99,100,0
"6667",0.95,3,30,210,1.94048342289247,FALSE,FALSE,18,22,0
"6668",0.95,3,34.37,210,2.95173336436722,FALSE,FALSE,6,6,0
"6669",0.95,3,25,210,2.49773804930704,FALSE,FALSE,20,20,0
"6670",0.95,4,30,210,1.52642049586065,FALSE,FALSE,48,51,0
"6671",0.95,4,34.37,210,2.66308951742678,TRUE,FALSE,4,4,1
"6672",0.95,4,25,210,0.0524393779661938,FALSE,FALSE,103,106,0
"6673",0.95,5,30,210,0.574369558277361,FALSE,FALSE,78,80,0
"6674",0.95,5,34.37,210,0.873359234973324,FALSE,FALSE,61,65,0
"6675",0.95,5,25,210,2.83293874503849,TRUE,FALSE,0,0,5
"6676",0.95,6,30,210,1.75397358430882,FALSE,FALSE,23,23,0
"6677",0.95,6,34.37,210,2.79042477264952,FALSE,FALSE,14,14,0
"6678",0.95,6,25,210,2.85748309502128,FALSE,FALSE,18,19,0
"6679",0.95,7,30,210,3.34125726233458,TRUE,FALSE,3,4,1
"6680",0.95,7,34.37,210,2.70220080498749,FALSE,FALSE,20,21,0
"6681",0.95,7,25,210,1.71200887879063,FALSE,FALSE,21,21,0
"6682",0.95,8,30,210,2.57485173423132,FALSE,FALSE,8,8,0
"6683",0.95,8,34.37,210,0.448063093471737,FALSE,FALSE,101,107,0
"6684",0.95,8,25,210,0.453055234245597,FALSE,FALSE,96,107,0
"6685",0.95,9,30,210,0.9796695526347,FALSE,FALSE,77,81,0
"6686",0.95,9,34.37,210,1.69621434542484,TRUE,FALSE,5,5,0
"6687",0.95,9,25,210,0.0794683928885981,FALSE,FALSE,101,105,0
"6688",0.95,10,30,210,2.10928735283512,FALSE,FALSE,6,6,0
"6689",0.95,10,34.37,210,1.34380328299061,FALSE,FALSE,42,43,0
"6690",0.95,10,25,210,2.24610146711106,FALSE,FALSE,26,26,0
"6691",0.95,1,30,2100,5.30157500270432,FALSE,FALSE,20,21,0
"6692",0.95,1,34.37,2100,4.17113872193799,TRUE,FALSE,2,2,3
"6693",0.95,1,25,2100,5.31069132908547,FALSE,FALSE,20,20,0
"6694",0.95,2,30,2100,5.51870763020445,FALSE,FALSE,5,8,0
"6695",0.95,2,34.37,2100,4.35338084509519,FALSE,FALSE,9,9,0
"6696",0.95,2,25,2100,0.0745460241526104,FALSE,FALSE,1000,1041,0
"6697",0.95,3,30,2100,6.47926989188301,FALSE,FALSE,6,6,0
"6698",0.95,3,34.37,2100,4.09025311194703,FALSE,FALSE,25,25,0
"6699",0.95,3,25,2100,0.557678208916363,FALSE,FALSE,1000,1074,0
"6700",0.95,4,30,2100,5.87243314685608,FALSE,FALSE,9,9,0
"6701",0.95,4,34.37,2100,5.0563268762107,FALSE,FALSE,7,7,0
"6702",0.95,4,25,2100,0.308666783322608,FALSE,FALSE,1000,1080,0
"6703",0.95,5,30,2100,6.0163250965384,TRUE,FALSE,4,4,1
"6704",0.95,5,34.37,2100,4.16290850191602,FALSE,FALSE,12,12,0
"6705",0.95,5,25,2100,6.39316174273762,FALSE,FALSE,57,60,0
"6706",0.95,6,30,2100,4.7075250663445,TRUE,FALSE,1,1,4
"6707",0.95,6,34.37,2100,4.84387602687235,FALSE,FALSE,9,9,0
"6708",0.95,6,25,2100,7.16525404527093,FALSE,FALSE,35,35,0
"6709",0.95,7,30,2100,5.01100119120912,FALSE,FALSE,22,22,0
"6710",0.95,7,34.37,2100,0.369987964794042,FALSE,FALSE,1000,1033,0
"6711",0.95,7,25,2100,0.730971705894399,FALSE,FALSE,1000,1089,0
"6712",0.95,8,30,2100,0.161360339721825,FALSE,FALSE,1000,1029,0
"6713",0.95,8,34.37,2100,0.0273354900573677,FALSE,FALSE,1000,1049,0
"6714",0.95,8,25,2100,6.21405909963019,FALSE,FALSE,16,16,0
"6715",0.95,9,30,2100,5.86331345795179,FALSE,FALSE,7,8,0
"6716",0.95,9,34.37,2100,4.87732913140247,TRUE,FALSE,3,3,2
"6717",0.95,9,25,2100,7.19851705538304,FALSE,FALSE,119,135,0
"6718",0.95,10,30,2100,5.91807761622348,FALSE,FALSE,6,6,0
"6719",0.95,10,34.37,2100,3.57256472264327,FALSE,FALSE,15,15,0
"6720",0.95,10,25,2100,6.89600301201116,FALSE,FALSE,11,13,0
"6721",0.97,1,30,210,1.66808852823846,FALSE,FALSE,30,31,0
"6722",0.97,1,34.37,210,0.479652553131778,FALSE,FALSE,88,95,0
"6723",0.97,1,25,210,1.42397996727028,FALSE,FALSE,36,37,0
"6724",0.97,2,30,210,0.338831607197125,FALSE,FALSE,98,99,0
"6725",0.97,2,34.37,210,0.105274084370125,FALSE,FALSE,99,100,0
"6726",0.97,2,25,210,0.165755335027435,FALSE,FALSE,91,92,0
"6727",0.97,3,30,210,0.326153792927021,FALSE,FALSE,91,94,0
"6728",0.97,3,34.37,210,2.95088587575888,FALSE,FALSE,12,12,0
"6729",0.97,3,25,210,0.0312936610328367,FALSE,FALSE,101,104,0
"6730",0.97,4,30,210,3.43384069849971,FALSE,FALSE,7,8,0
"6731",0.97,4,34.37,210,2.48742440068242,FALSE,FALSE,18,21,0
"6732",0.97,4,25,210,0.188887348283041,FALSE,FALSE,102,106,0
"6733",0.97,5,30,210,2.8683635156911,FALSE,FALSE,6,6,0
"6734",0.97,5,34.37,210,2.17450841457508,TRUE,FALSE,3,3,2
"6735",0.97,5,25,210,2.1891379682406,FALSE,FALSE,23,23,0
"6736",0.97,6,30,210,2.78892421835878,FALSE,FALSE,10,18,0
"6737",0.97,6,34.37,210,1.69837281071073,FALSE,FALSE,8,9,0
"6738",0.97,6,25,210,4.28524635541547,FALSE,FALSE,23,27,0
"6739",0.97,7,30,210,0.2125209708542,FALSE,FALSE,103,106,0
"6740",0.97,7,34.37,210,2.87609222083815,FALSE,FALSE,8,8,0
"6741",0.97,7,25,210,0.409594030494343,FALSE,FALSE,94,95,0
"6742",0.97,8,30,210,0.0479330257020024,FALSE,FALSE,102,102,0
"6743",0.97,8,34.37,210,0.175884459364745,FALSE,FALSE,103,115,0
"6744",0.97,8,25,210,2.92440675957531,FALSE,FALSE,11,15,0
"6745",0.97,9,30,210,2.23792715207646,FALSE,FALSE,18,18,0
"6746",0.97,9,34.37,210,2.20555774087789,FALSE,FALSE,7,8,0
"6747",0.97,9,25,210,2.03509323770245,FALSE,FALSE,50,56,0
"6748",0.97,10,30,210,2.1380960536628,FALSE,FALSE,27,29,0
"6749",0.97,10,34.37,210,1.3797283905548,FALSE,FALSE,42,42,0
"6750",0.97,10,25,210,2.78415834019057,FALSE,FALSE,12,15,0
"6751",0.97,1,30,2100,0.107600616842115,FALSE,FALSE,1000,1044,0
"6752",0.97,1,34.37,2100,3.88901643109667,FALSE,FALSE,19,20,0
"6753",0.97,1,25,2100,7.04159576252938,FALSE,FALSE,33,33,0
"6754",0.97,2,30,2100,4.22277036639251,FALSE,FALSE,57,58,0
"6755",0.97,2,34.37,2100,3.94463108064145,FALSE,FALSE,28,30,0
"6756",0.97,2,25,2100,6.28305535071778,FALSE,FALSE,107,114,0
"6757",0.97,3,30,2100,6.15399136705649,FALSE,FALSE,20,21,0
"6758",0.97,3,34.37,2100,5.07811948078427,FALSE,FALSE,34,35,0
"6759",0.97,3,25,2100,0.33752660269279,FALSE,FALSE,1000,1035,0
"6760",0.97,4,30,2100,0.0486389288283433,FALSE,FALSE,1000,1034,0
"6761",0.97,4,34.37,2100,5.05681174345835,TRUE,FALSE,4,4,1
"6762",0.97,4,25,2100,0.0325239945820854,FALSE,FALSE,1000,1050,0
"6763",0.97,5,30,2100,5.5766315576651,FALSE,FALSE,8,8,0
"6764",0.97,5,34.37,2100,5.00931498611873,TRUE,FALSE,5,5,0
"6765",0.97,5,25,2100,5.37438420772058,FALSE,FALSE,81,85,0
"6766",0.97,6,30,2100,5.2142932715893,FALSE,FALSE,11,11,0
"6767",0.97,6,34.37,2100,3.80485529749979,FALSE,FALSE,18,18,0
"6768",0.97,6,25,2100,5.76854382762653,FALSE,FALSE,115,117,0
"6769",0.97,7,30,2100,0.230965529043771,FALSE,FALSE,1000,1024,0
"6770",0.97,7,34.37,2100,4.50575969662383,TRUE,FALSE,4,4,1
"6771",0.97,7,25,2100,5.46639142857861,FALSE,FALSE,60,61,0
"6772",0.97,8,30,2100,3.82594723012612,FALSE,FALSE,38,40,0
"6773",0.97,8,34.37,2100,3.95540774534344,FALSE,FALSE,42,44,0
"6774",0.97,8,25,2100,7.21247272835745,FALSE,FALSE,175,184,0
"6775",0.97,9,30,2100,0.155019049266641,FALSE,FALSE,1000,1047,0
"6776",0.97,9,34.37,2100,4.09290856065004,FALSE,FALSE,27,27,0
"6777",0.97,9,25,2100,6.41976906117287,FALSE,FALSE,133,191,0
"6778",0.97,10,30,2100,4.52322617447388,FALSE,FALSE,35,37,0
"6779",0.97,10,34.37,2100,4.76509401511767,TRUE,FALSE,4,5,0
"6780",0.97,10,25,2100,8.68934388771352,FALSE,FALSE,34,37,0
"6781",0.98,1,30,210,0.017614475665915,FALSE,FALSE,102,102,0
"6782",0.98,1,34.37,210,0.146734989454366,FALSE,FALSE,99,101,0
"6783",0.98,1,25,210,0.16935558539514,FALSE,FALSE,97,99,0
"6784",0.98,2,30,210,1.44973377521989,FALSE,FALSE,26,26,0
"6785",0.98,2,34.37,210,3.46495814665067,FALSE,FALSE,9,11,0
"6786",0.98,2,25,210,0.457567933850064,FALSE,FALSE,89,93,0
"6787",0.98,3,30,210,0.340452644393365,FALSE,FALSE,97,98,0
"6788",0.98,3,34.37,210,0.0589176681503087,FALSE,FALSE,104,105,0
"6789",0.98,3,25,210,0.501602163928562,FALSE,FALSE,94,106,0
"6790",0.98,4,30,210,1.5354051254399,FALSE,FALSE,31,33,0
"6791",0.98,4,34.37,210,0.14067843969992,FALSE,FALSE,98,98,0
"6792",0.98,4,25,210,2.69722224113354,FALSE,FALSE,21,21,0
"6793",0.98,5,30,210,1.99298430908126,FALSE,FALSE,26,28,0
"6794",0.98,5,34.37,210,1.34371874993661,FALSE,FALSE,33,33,0
"6795",0.98,5,25,210,0.785349228004538,FALSE,FALSE,81,84,0
"6796",0.98,6,30,210,2.61772969416031,TRUE,FALSE,3,3,2
"6797",0.98,6,34.37,210,0.21669280264647,FALSE,FALSE,102,111,0
"6798",0.98,6,25,210,0.16107672727972,FALSE,FALSE,100,101,0
"6799",0.98,7,30,210,1.50771960348155,FALSE,FALSE,46,47,0
"6800",0.98,7,34.37,210,1.32326531977243,FALSE,FALSE,37,37,0
"6801",0.98,7,25,210,0.11255483220883,FALSE,FALSE,101,106,0
"6802",0.98,8,30,210,0.102240063643064,FALSE,FALSE,102,105,0
"6803",0.98,8,34.37,210,2.37939632827617,TRUE,FALSE,3,3,2
"6804",0.98,8,25,210,1.68170219455113,FALSE,FALSE,42,49,0
"6805",0.98,9,30,210,2.26585131409613,FALSE,FALSE,21,22,0
"6806",0.98,9,34.37,210,0.52654544053629,FALSE,FALSE,86,88,0
"6807",0.98,9,25,210,1.62327449346951,FALSE,FALSE,47,49,0
"6808",0.98,10,30,210,0.686295152774292,FALSE,FALSE,97,98,0
"6809",0.98,10,34.37,210,2.80593870954216,FALSE,FALSE,14,14,0
"6810",0.98,10,25,210,1.04273421259935,FALSE,FALSE,65,65,0
"6811",0.98,1,30,2100,0.257831032991173,FALSE,FALSE,1000,1070,0
"6812",0.98,1,34.37,2100,5.01683836298562,FALSE,FALSE,14,14,0
"6813",0.98,1,25,2100,0.100311557747474,FALSE,FALSE,1000,1039,0
"6814",0.98,2,30,2100,0.291307927360956,FALSE,FALSE,1000,1029,0
"6815",0.98,2,34.37,2100,3.91012259728081,FALSE,FALSE,18,18,0
"6816",0.98,2,25,2100,0.315119775134961,FALSE,FALSE,1000,1044,0
"6817",0.98,3,30,2100,6.29955042276185,FALSE,FALSE,28,33,0
"6818",0.98,3,34.37,2100,3.37850815115663,FALSE,FALSE,53,53,0
"6819",0.98,3,25,2100,5.8781025921897,FALSE,FALSE,66,70,0
"6820",0.98,4,30,2100,0.115772388164677,FALSE,FALSE,1000,1039,0
"6821",0.98,4,34.37,2100,3.38796829458153,FALSE,FALSE,42,42,0
"6822",0.98,4,25,2100,0.11714206830479,FALSE,FALSE,1000,1029,0
"6823",0.98,5,30,2100,6.68169690797382,FALSE,FALSE,8,8,0
"6824",0.98,5,34.37,2100,0.048960178001714,FALSE,FALSE,1000,1049,0
"6825",0.98,5,25,2100,0.239016886001011,FALSE,FALSE,1000,1037,0
"6826",0.98,6,30,2100,6.15370357700416,FALSE,FALSE,59,60,0
"6827",0.98,6,34.37,2100,4.00454891053995,FALSE,FALSE,21,21,0
"6828",0.98,6,25,2100,7.80915914437138,FALSE,FALSE,65,66,0
"6829",0.98,7,30,2100,5.48840406694308,FALSE,FALSE,63,69,0
"6830",0.98,7,34.37,2100,4.61504178898176,FALSE,FALSE,11,11,0
"6831",0.98,7,25,2100,0.222745315617056,FALSE,FALSE,1000,1039,0
"6832",0.98,8,30,2100,0.25159189187574,FALSE,FALSE,1000,1057,0
"6833",0.98,8,34.37,2100,4.56976561838795,FALSE,FALSE,30,32,0
"6834",0.98,8,25,2100,5.47110480913991,FALSE,FALSE,232,260,0
"6835",0.98,9,30,2100,6.17299286223461,FALSE,FALSE,13,13,0
"6836",0.98,9,34.37,2100,5.22905110778161,FALSE,FALSE,14,14,0
"6837",0.98,9,25,2100,5.12575451331375,FALSE,FALSE,114,117,0
"6838",0.98,10,30,2100,0.09127092329705,FALSE,FALSE,1000,1041,0
"6839",0.98,10,34.37,2100,4.52390261650877,FALSE,FALSE,13,16,0
"6840",0.98,10,25,2100,5.94416610484056,FALSE,FALSE,276,286,0
"6841",0.99,1,30,210,0.0921334475278312,FALSE,FALSE,95,97,0
"6842",0.99,1,34.37,210,1.1102913451878,FALSE,FALSE,51,57,0
"6843",0.99,1,25,210,1.74169726734355,FALSE,FALSE,22,22,0
"6844",0.99,2,30,210,0.29563590061113,FALSE,FALSE,101,102,0
"6845",0.99,2,34.37,210,2.14810829348738,TRUE,FALSE,3,3,2
"6846",0.99,2,25,210,1.21655137562144,FALSE,FALSE,70,77,0
"6847",0.99,3,30,210,0.0330592442515154,FALSE,FALSE,102,103,0
"6848",0.99,3,34.37,210,1.32991512433626,FALSE,FALSE,35,36,0
"6849",0.99,3,25,210,0.340122192668822,FALSE,FALSE,92,94,0
"6850",0.99,4,30,210,0.0538237423668146,FALSE,FALSE,97,97,0
"6851",0.99,4,34.37,210,0.630910617252262,FALSE,FALSE,66,68,0
"6852",0.99,4,25,210,0.718109074826382,FALSE,FALSE,79,80,0
"6853",0.99,5,30,210,0.870318763891107,FALSE,FALSE,83,90,0
"6854",0.99,5,34.37,210,1.17986654656873,FALSE,FALSE,39,40,0
"6855",0.99,5,25,210,1.0972058421627,FALSE,FALSE,42,42,0
"6856",0.99,6,30,210,0.182997982187679,FALSE,FALSE,98,99,0
"6857",0.99,6,34.37,210,0.236252937368172,FALSE,FALSE,103,104,0
"6858",0.99,6,25,210,1.1997245377479,FALSE,FALSE,47,47,0
"6859",0.99,7,30,210,0.395128701571232,FALSE,FALSE,103,104,0
"6860",0.99,7,34.37,210,0.0691470954032053,FALSE,FALSE,102,102,0
"6861",0.99,7,25,210,0.481011001944978,FALSE,FALSE,90,94,0
"6862",0.99,8,30,210,1.02486699379047,FALSE,FALSE,55,56,0
"6863",0.99,8,34.37,210,2.63820305797521,FALSE,FALSE,8,8,0
"6864",0.99,8,25,210,0.9097278260932,FALSE,FALSE,81,84,0
"6865",0.99,9,30,210,1.26818633708309,FALSE,FALSE,82,90,0
"6866",0.99,9,34.37,210,0.827646062688545,FALSE,FALSE,55,57,0
"6867",0.99,9,25,210,0.143488079594844,FALSE,FALSE,100,102,0
"6868",0.99,10,30,210,0.96166852714651,FALSE,FALSE,89,94,0
"6869",0.99,10,34.37,210,2.34438957659728,TRUE,FALSE,5,5,0
"6870",0.99,10,25,210,0.463802299805076,FALSE,FALSE,88,91,0
"6871",0.99,1,30,2100,6.09567346015346,FALSE,FALSE,89,89,0
"6872",0.99,1,34.37,2100,4.89020234441791,FALSE,FALSE,19,19,0
"6873",0.99,1,25,2100,0.148759439143205,FALSE,FALSE,1000,1050,0
"6874",0.99,2,30,2100,3.2140895497203,FALSE,FALSE,255,259,0
"6875",0.99,2,34.37,2100,5.22186828488685,FALSE,FALSE,6,8,0
"6876",0.99,2,25,2100,0.185525493240737,FALSE,FALSE,1000,1048,0
"6877",0.99,3,30,2100,0.203899194941953,FALSE,FALSE,1000,1045,0
"6878",0.99,3,34.37,2100,3.87100396239846,FALSE,FALSE,44,44,0
"6879",0.99,3,25,2100,0.228156723405379,FALSE,FALSE,1000,1025,0
"6880",0.99,4,30,2100,4.94317362663573,FALSE,FALSE,97,99,0
"6881",0.99,4,34.37,2100,5.16380232160265,FALSE,FALSE,21,21,0
"6882",0.99,4,25,2100,3.95387311202351,FALSE,FALSE,502,507,0
"6883",0.99,5,30,2100,4.58923604649039,FALSE,FALSE,32,32,0
"6884",0.99,5,34.37,2100,3.96789634295308,FALSE,FALSE,36,36,0
"6885",0.99,5,25,2100,0.0230357890941496,FALSE,FALSE,1000,1043,0
"6886",0.99,6,30,2100,3.63849252746029,FALSE,FALSE,128,133,0
"6887",0.99,6,34.37,2100,0.282842446230392,FALSE,FALSE,1000,1048,0
"6888",0.99,6,25,2100,0.0242830223954085,FALSE,FALSE,1000,1044,0
"6889",0.99,7,30,2100,10.6693519192893,FALSE,FALSE,305,416,0
"6890",0.99,7,34.37,2100,0.0701228823565442,FALSE,FALSE,1000,1039,0
"6891",0.99,7,25,2100,9.17840673793813,FALSE,FALSE,345,390,0
"6892",0.99,8,30,2100,6.98014838736761,FALSE,FALSE,8,8,0
"6893",0.99,8,34.37,2100,3.82152495484495,FALSE,FALSE,36,38,0
"6894",0.99,8,25,2100,6.02630045066336,FALSE,FALSE,224,224,0
"6895",0.99,9,30,2100,6.97218357028487,FALSE,FALSE,223,226,0
"6896",0.99,9,34.37,2100,5.61944902618836,FALSE,FALSE,21,21,0
"6897",0.99,9,25,2100,0.103721819587707,FALSE,FALSE,1000,1054,0
"6898",0.99,10,30,2100,7.52378209260757,FALSE,FALSE,24,24,0
"6899",0.99,10,34.37,2100,0.141992969670336,FALSE,FALSE,1000,1018,0
"6900",0.99,10,25,2100,0.537611952767347,FALSE,FALSE,1000,1058,0
"6901",0,1,30,210,5.67726102070045,TRUE,FALSE,4,4,1
"6902",0,1,34.37,210,6.24161133637712,TRUE,FALSE,3,3,2
"6903",0,1,25,210,5.04985402272986,TRUE,FALSE,2,2,3
"6904",0,2,30,210,6.45057280582037,TRUE,FALSE,4,4,1
"6905",0,2,34.37,210,4.23054803060004,TRUE,FALSE,1,1,4
"6906",0,2,25,210,5.47440518568627,TRUE,FALSE,2,2,3
"6907",0,3,30,210,5.6060775891543,TRUE,FALSE,3,3,2
"6908",0,3,34.37,210,4.95322499042821,TRUE,FALSE,1,1,4
"6909",0,3,25,210,5.4449941589532,FALSE,FALSE,4,10,0
"6910",0,4,30,210,7.13393447533434,FALSE,FALSE,6,12,0
"6911",0,4,34.37,210,3.84326897626067,TRUE,FALSE,1,1,4
"6912",0,4,25,210,4.37328830320325,TRUE,FALSE,2,2,3
"6913",0,5,30,210,5.23647070812235,TRUE,FALSE,3,3,2
"6914",0,5,34.37,210,3.01318355792362,TRUE,FALSE,3,3,2
"6915",0,5,25,210,0.117316823261501,FALSE,FALSE,102,113,0
"6916",0,6,30,210,5.30170967362065,TRUE,FALSE,2,2,3
"6917",0,6,34.37,210,6.92957875524702,TRUE,FALSE,3,3,2
"6918",0,6,25,210,3.54023992882006,FALSE,FALSE,9,9,0
"6919",0,7,30,210,4.31821001411691,TRUE,FALSE,0,0,5
"6920",0,7,34.37,210,3.56496079705467,FALSE,FALSE,5,7,0
"6921",0,7,25,210,7.96593747395217,TRUE,FALSE,4,4,1
"6922",0,8,30,210,6.74033377408844,TRUE,FALSE,2,2,3
"6923",0,8,34.37,210,0.23694445443159,FALSE,FALSE,101,104,0
"6924",0,8,25,210,7.40003549546132,TRUE,FALSE,4,4,1
"6925",0,9,30,210,6.6588855793571,TRUE,FALSE,2,4,1
"6926",0,9,34.37,210,5.61742783753851,TRUE,FALSE,3,3,2
"6927",0,9,25,210,5.51850602892298,FALSE,FALSE,5,7,0
"6928",0,10,30,210,0.176625416630174,FALSE,FALSE,102,110,0
"6929",0,10,34.37,210,7.93338671697594,TRUE,FALSE,2,2,3
"6930",0,10,25,210,5.18847726210977,TRUE,FALSE,4,4,1
"6931",0,1,30,2100,13.8940761251576,FALSE,FALSE,3,9,0
"6932",0,1,34.37,2100,10.3354557777558,FALSE,FALSE,1,7,0
"6933",0,1,25,2100,12.5670040011668,FALSE,FALSE,8,8,0
"6934",0,2,30,2100,10.1408565612901,TRUE,FALSE,5,5,0
"6935",0,2,34.37,2100,10.6250099181117,TRUE,FALSE,3,4,1
"6936",0,2,25,2100,20.5193257188353,TRUE,FALSE,3,4,1
"6937",0,3,30,2100,12.132243478951,FALSE,FALSE,5,9,0
"6938",0,3,34.37,2100,10.8286906742529,TRUE,FALSE,4,5,0
"6939",0,3,25,2100,0.175901212507444,FALSE,FALSE,1000,1059,0
"6940",0,4,30,2100,11.7730549668942,TRUE,FALSE,3,3,2
"6941",0,4,34.37,2100,9.65154482713744,TRUE,FALSE,1,1,4
"6942",0,4,25,2100,10.7061978628803,TRUE,FALSE,1,1,4
"6943",0,5,30,2100,9.71004812233605,TRUE,FALSE,4,4,1
"6944",0,5,34.37,2100,10.7163561326239,TRUE,FALSE,3,3,2
"6945",0,5,25,2100,12.724851858057,FALSE,FALSE,8,12,0
"6946",0,6,30,2100,15.4997881121359,FALSE,FALSE,4,9,0
"6947",0,6,34.37,2100,9.59899911837584,TRUE,FALSE,4,4,1
"6948",0,6,25,2100,11.0257634308281,TRUE,FALSE,4,4,1
"6949",0,7,30,2100,13.2498436206777,TRUE,FALSE,4,5,0
"6950",0,7,34.37,2100,14.2684488243137,TRUE,FALSE,3,3,2
"6951",0,7,25,2100,16.1242654363883,FALSE,FALSE,2,8,0
"6952",0,8,30,2100,9.18295277238817,FALSE,FALSE,4,13,0
"6953",0,8,34.37,2100,12.5453140803384,TRUE,FALSE,4,5,0
"6954",0,8,25,2100,9.05853749016068,FALSE,FALSE,8,9,0
"6955",0,9,30,2100,0.244680141347287,FALSE,FALSE,1000,1053,0
"6956",0,9,34.37,2100,10.8057886813515,FALSE,FALSE,7,11,0
"6957",0,9,25,2100,11.7334013180351,FALSE,FALSE,11,15,0
"6958",0,10,30,2100,10.8097681524353,TRUE,FALSE,2,2,3
"6959",0,10,34.37,2100,11.1021112914632,TRUE,FALSE,4,4,1
"6960",0,10,25,2100,12.0318010161538,TRUE,FALSE,3,3,2
"6961",0.05,1,30,210,5.56430094177293,TRUE,FALSE,1,2,3
"6962",0.05,1,34.37,210,5.4973604200178,TRUE,FALSE,2,2,3
"6963",0.05,1,25,210,6.7154974674498,TRUE,FALSE,2,2,3
"6964",0.05,2,30,210,8.61895850455755,FALSE,FALSE,3,13,0
"6965",0.05,2,34.37,210,5.27614554822438,TRUE,FALSE,3,3,2
"6966",0.05,2,25,210,5.25398891928497,TRUE,FALSE,3,3,2
"6967",0.05,3,30,210,4.78842060480558,TRUE,FALSE,5,5,0
"6968",0.05,3,34.37,210,0.0686824592088172,FALSE,FALSE,102,103,0
"6969",0.05,3,25,210,6.98389890521287,FALSE,FALSE,6,11,0
"6970",0.05,4,30,210,7.00561295580802,TRUE,FALSE,4,5,0
"6971",0.05,4,34.37,210,10.5100969549836,FALSE,FALSE,6,8,0
"6972",0.05,4,25,210,7.71359571353972,TRUE,FALSE,2,2,3
"6973",0.05,5,30,210,5.14842243659786,TRUE,FALSE,3,4,1
"6974",0.05,5,34.37,210,4.64820502763949,TRUE,FALSE,2,2,3
"6975",0.05,5,25,210,4.47794905786952,TRUE,FALSE,3,3,2
"6976",0.05,6,30,210,5.96097654106756,TRUE,FALSE,1,1,4
"6977",0.05,6,34.37,210,7.22064666369699,FALSE,FALSE,5,6,0
"6978",0.05,6,25,210,4.90331115352457,TRUE,FALSE,3,3,2
"6979",0.05,7,30,210,4.67516261138552,FALSE,FALSE,5,7,0
"6980",0.05,7,34.37,210,3.86697619176952,TRUE,FALSE,3,3,2
"6981",0.05,7,25,210,7.43324057213807,TRUE,FALSE,2,2,3
"6982",0.05,8,30,210,3.90798954323854,TRUE,FALSE,2,2,3
"6983",0.05,8,34.37,210,3.7535924574465,TRUE,FALSE,3,3,2
"6984",0.05,8,25,210,3.84779481512767,TRUE,FALSE,1,1,4
"6985",0.05,9,30,210,5.52251345412844,TRUE,FALSE,2,2,3
"6986",0.05,9,34.37,210,5.49357199880524,TRUE,FALSE,4,4,1
"6987",0.05,9,25,210,6.28840579127439,FALSE,FALSE,5,8,0
"6988",0.05,10,30,210,5.23083107141549,FALSE,FALSE,8,9,0
"6989",0.05,10,34.37,210,5.1636538469108,FALSE,FALSE,9,14,0
"6990",0.05,10,25,210,6.31356559767515,TRUE,FALSE,3,3,2
"6991",0.05,1,30,2100,11.1982758166718,FALSE,FALSE,4,8,0
"6992",0.05,1,34.37,2100,12.3323512224208,TRUE,FALSE,4,4,1
"6993",0.05,1,25,2100,10.1894591836027,FALSE,FALSE,5,7,0
"6994",0.05,2,30,2100,9.68891851548172,TRUE,FALSE,2,2,3
"6995",0.05,2,34.37,2100,10.0433550378187,TRUE,FALSE,2,2,3
"6996",0.05,2,25,2100,11.893462467145,TRUE,FALSE,2,2,3
"6997",0.05,3,30,2100,14.0350168184942,FALSE,FALSE,4,6,0
"6998",0.05,3,34.37,2100,11.995439408456,TRUE,FALSE,4,4,1
"6999",0.05,3,25,2100,10.5656620432677,TRUE,FALSE,1,1,4
"7000",0.05,4,30,2100,7.68185117242718,TRUE,FALSE,4,4,1
"7001",0.05,4,34.37,2100,11.826003800192,TRUE,FALSE,3,4,1
"7002",0.05,4,25,2100,11.7510121861121,TRUE,FALSE,3,4,1
